z,qppp,qp,h,Tinf,TC,TB,TF,T0,Tcool,Tclad,Tbond,Tfuel
0.655856E-01,0.849611E+07,0.250739E+03,0.403030E+03,0.403957E+03,0.435769E+03,0.446940E+03,0.514698E+03,0.403030E+03,0.418992E+03,0.441087E+03,0.480819E+03
0.666266E-01,0.862916E+07,0.250869E+03,0.403030E+03,0.403971E+03,0.436281E+03,0.447628E+03,0.516447E+03,0.403030E+03,0.419242E+03,0.441683E+03,0.482037E+03
0.676677E-01,0.876212E+07,0.251001E+03,0.403030E+03,0.403986E+03,0.436794E+03,0.448315E+03,0.518194E+03,0.403030E+03,0.419491E+03,0.442278E+03,0.483255E+03
0.687087E-01,0.889500E+07,0.251135E+03,0.403030E+03,0.404000E+03,0.437306E+03,0.449002E+03,0.519941E+03,0.403030E+03,0.419741E+03,0.442873E+03,0.484471E+03
0.697497E-01,0.902778E+07,0.251271E+03,0.403618E+03,0.404601E+03,0.438404E+03,0.450275E+03,0.522273E+03,0.403618E+03,0.420578E+03,0.444055E+03,0.486274E+03
0.707908E-01,0.916048E+07,0.251409E+03,0.403618E+03,0.404616E+03,0.438916E+03,0.450961E+03,0.524017E+03,0.403618E+03,0.420827E+03,0.444649E+03,0.487489E+03
0.718318E-01,0.929309E+07,0.251549E+03,0.403618E+03,0.404630E+03,0.439427E+03,0.451646E+03,0.525760E+03,0.403618E+03,0.421076E+03,0.445243E+03,0.488703E+03
0.728729E-01,0.942561E+07,0.251691E+03,0.403618E+03,0.404645E+03,0.439937E+03,0.452331E+03,0.527501E+03,0.403618E+03,0.421325E+03,0.445837E+03,0.489916E+03
0.739139E-01,0.955803E+07,0.251835E+03,0.403618E+03,0.404659E+03,0.440447E+03,0.453015E+03,0.529242E+03,0.403618E+03,0.421574E+03,0.446430E+03,0.491129E+03
0.749550E-01,0.969036E+07,0.251981E+03,0.403618E+03,0.404674E+03,0.440957E+03,0.453699E+03,0.530981E+03,0.403618E+03,0.421822E+03,0.447023E+03,0.492340E+03
0.759960E-01,0.982259E+07,0.252129E+03,0.404205E+03,0.405275E+03,0.442054E+03,0.454970E+03,0.533306E+03,0.404205E+03,0.422657E+03,0.448202E+03,0.494138E+03
0.770370E-01,0.995472E+07,0.252280E+03,0.404205E+03,0.405289E+03,0.442563E+03,0.455653E+03,0.535043E+03,0.404205E+03,0.422906E+03,0.448794E+03,0.495348E+03
0.780781E-01,0.100868E+08,0.252432E+03,0.404205E+03,0.405304E+03,0.443072E+03,0.456335E+03,0.536778E+03,0.404205E+03,0.423154E+03,0.449385E+03,0.496556E+03
0.791191E-01,0.102187E+08,0.252586E+03,0.404205E+03,0.405318E+03,0.443580E+03,0.457017E+03,0.538512E+03,0.404205E+03,0.423402E+03,0.449976E+03,0.497764E+03
0.801602E-01,0.103505E+08,0.252742E+03,0.404205E+03,0.405332E+03,0.444088E+03,0.457698E+03,0.540245E+03,0.404205E+03,0.423649E+03,0.450567E+03,0.498971E+03
0.812012E-01,0.104823E+08,0.252900E+03,0.404793E+03,0.405933E+03,0.445182E+03,0.458966E+03,0.542563E+03,0.404793E+03,0.424483E+03,0.451744E+03,0.500764E+03
0.822422E-01,0.106139E+08,0.253060E+03,0.404793E+03,0.405948E+03,0.445690E+03,0.459646E+03,0.544293E+03,0.404793E+03,0.424731E+03,0.452333E+03,0.501970E+03
0.832833E-01,0.107454E+08,0.253223E+03,0.404793E+03,0.405962E+03,0.446196E+03,0.460326E+03,0.546022E+03,0.404793E+03,0.424978E+03,0.452922E+03,0.503174E+03
0.843243E-01,0.108768E+08,0.253387E+03,0.404793E+03,0.405976E+03,0.446703E+03,0.461005E+03,0.547749E+03,0.404793E+03,0.425225E+03,0.453511E+03,0.504377E+03
0.853654E-01,0.110082E+08,0.253553E+03,0.404793E+03,0.405991E+03,0.447209E+03,0.461683E+03,0.549475E+03,0.404793E+03,0.425471E+03,0.454099E+03,0.505579E+03
0.864064E-01,0.111394E+08,0.253721E+03,0.405381E+03,0.406592E+03,0.448301E+03,0.462948E+03,0.551786E+03,0.405381E+03,0.426305E+03,0.455273E+03,0.507367E+03
0.874474E-01,0.112704E+08,0.253891E+03,0.405381E+03,0.406606E+03,0.448806E+03,0.463626E+03,0.553509E+03,0.405381E+03,0.426551E+03,0.455861E+03,0.508567E+03
0.884885E-01,0.114014E+08,0.254063E+03,0.405381E+03,0.406620E+03,0.449311E+03,0.464303E+03,0.555230E+03,0.405381E+03,0.426797E+03,0.456447E+03,0.509766E+03
0.895295E-01,0.115323E+08,0.254237E+03,0.405381E+03,0.406634E+03,0.449815E+03,0.464979E+03,0.556950E+03,0.405381E+03,0.427043E+03,0.457033E+03,0.510965E+03
0.905706E-01,0.116630E+08,0.254414E+03,0.405381E+03,0.406649E+03,0.450319E+03,0.465655E+03,0.558669E+03,0.405381E+03,0.427288E+03,0.457619E+03,0.512162E+03
0.916116E-01,0.117937E+08,0.254592E+03,0.405969E+03,0.407249E+03,0.451409E+03,0.466916E+03,0.560973E+03,0.405969E+03,0.428120E+03,0.458791E+03,0.513945E+03
0.926527E-01,0.119242E+08,0.254772E+03,0.405969E+03,0.407264E+03,0.451912E+03,0.467591E+03,0.562688E+03,0.405969E+03,0.428365E+03,0.459375E+03,0.515139E+03
0.936937E-01,0.120546E+08,0.254954E+03,0.405969E+03,0.407278E+03,0.452414E+03,0.468265E+03,0.564402E+03,0.405969E+03,0.428610E+03,0.459960E+03,0.516333E+03
0.947347E-01,0.121849E+08,0.255138E+03,0.405969E+03,0.407292E+03,0.452916E+03,0.468938E+03,0.566114E+03,0.405969E+03,0.428855E+03,0.460543E+03,0.517526E+03
0.957758E-01,0.123151E+08,0.255324E+03,0.406556E+03,0.407893E+03,0.454004E+03,0.470198E+03,0.568412E+03,0.406556E+03,0.429686E+03,0.461713E+03,0.519305E+03
0.968168E-01,0.124451E+08,0.255512E+03,0.406556E+03,0.407907E+03,0.454505E+03,0.470870E+03,0.570121E+03,0.406556E+03,0.429930E+03,0.462295E+03,0.520495E+03
